index,name,golden_ref,predicted,matches_golden,truth_info,matches_truth_info,golden_scores,scores,score_error_pct,latency_ms,tx_ms,timeout,retries,raw
11,yes_f575faf3_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.006,8.443,0,0,YZ:2 S=-128;-128;127;-128
12,yes_73af0c50_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.078,8.480,0,0,YZ:2 S=-128;-128;127;-128
13,go_726382d6_nohash_1,no,no,1,unknown,0,-128;-113;-128;112,-128;-113;-128;112,0.0000,3.124,8.378,0,0,YZ:3 S=-128;-113;-128;112
14,yes_953fe1ad_nohash_1,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.113,8.565,0,0,YZ:2 S=-128;-128;127;-128
15,go_ab46af55_nohash_1,no,no,1,unknown,0,-128;-6;-128;6,-128;-6;-128;6,0.0000,3.066,8.222,0,0,YZ:3 S=-128;-6;-128;6
16,yes_23da904f_nohash_3,yes,yes,1,yes,1,-128;-127;127;-128,-128;-127;127;-128,0.0000,3.014,8.562,0,0,YZ:2 S=-128;-127;127;-128
17,yes_93ec8b84_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.098,8.424,0,0,YZ:2 S=-128;-128;127;-128
18,no_64df20d8_nohash_0,no,no,1,no,1,-128;-120;-128;119,-128;-120;-128;119,0.0000,3.221,8.230,0,0,YZ:3 S=-128;-120;-128;119
19,no_cc3b5b62_nohash_4,no,no,1,no,1,-128;-120;-121;113,-128;-120;-121;113,0.0000,3.082,8.310,0,0,YZ:3 S=-128;-120;-121;113
20,yes_f5626af6_nohash_1,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.011,8.514,0,0,YZ:2 S=-128;-128;127;-128
21,no_3ca784ec_nohash_1,no,no,1,no,1,-128;-126;-128;126,-128;-126;-128;126,0.0000,2.940,8.498,0,0,YZ:3 S=-128;-126;-128;126
22,no_e71a9381_nohash_2,no,no,1,no,1,-128;-126;-128;126,-128;-126;-128;126,0.0000,3.264,8.244,0,0,YZ:3 S=-128;-126;-128;126
23,no_1995cf9e_nohash_0,no,no,1,no,1,-128;-127;-128;127,-128;-127;-128;127,0.0000,3.077,8.257,0,0,YZ:3 S=-128;-127;-128;127
24,no_9712cce0_nohash_0,no,no,1,no,1,-128;-124;-128;124,-128;-124;-128;124,0.0000,3.139,8.333,0,0,YZ:3 S=-128;-124;-128;124
25,no_40b60ae9_nohash_0,no,no,1,no,1,-128;-124;-128;124,-128;-124;-128;124,0.0000,3.110,8.334,0,0,YZ:3 S=-128;-124;-128;124
26,yes_39afb88e_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.015,8.463,0,0,YZ:2 S=-128;-128;127;-128
27,go_8931f494_nohash_0,no,no,1,unknown,0,-128;-12;-128;11,-128;-12;-128;11,0.0000,3.088,8.388,0,0,YZ:3 S=-128;-12;-128;11
28,yes_31fd5cf5_nohash_0,unknown,unknown,1,yes,0,-128;6;-16;-119,-128;6;-16;-119,0.0000,3.120,8.243,0,0,YZ:1 S=-128;6;-16;-119
29,no_a8f45bdc_nohash_0,no,no,1,no,1,-128;-128;-128;127,-128;-128;-128;127,0.0000,3.096,8.303,0,0,YZ:3 S=-128;-128;-128;127
30,yes_cc6ee39b_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.003,8.446,0,0,YZ:2 S=-128;-128;127;-128
31,go_190821dc_nohash_1,no,no,1,unknown,0,-128;-117;-128;117,-128;-117;-128;117,0.0000,3.100,8.571,0,0,YZ:3 S=-128;-117;-128;117
32,yes_472b8045_nohash_4,yes,yes,1,yes,1,-128;-127;126;-128,-128;-127;126;-128,0.0000,3.070,8.342,0,0,YZ:2 S=-128;-127;126;-128
33,no_1a73dcd1_nohash_2,unknown,unknown,1,no,0,-128;4;-80;-52,-128;4;-80;-52,0.0000,3.058,8.389,0,0,YZ:1 S=-128;4;-80;-52
34,no_6727b579_nohash_0,no,no,1,no,1,-128;-127;-128;127,-128;-127;-128;127,0.0000,3.053,8.494,0,0,YZ:3 S=-128;-127;-128;127
35,no_270bfa52_nohash_1,no,no,1,no,1,-128;-125;-128;125,-128;-125;-128;125,0.0000,3.199,8.329,0,0,YZ:3 S=-128;-125;-128;125
36,go_6adb8ad9_nohash_0,no,no,1,unknown,0,-128;-95;-128;95,-128;-95;-128;95,0.0000,3.116,8.269,0,0,YZ:3 S=-128;-95;-128;95
37,go_cb72dfb6_nohash_3,no,no,1,unknown,0,-128;-56;-125;53,-128;-60;-125;57,0.7812,2.959,8.441,0,0,YZ:3 S=-128;-60;-125;57
38,no_b69002d4_nohash_0,no,no,1,no,1,-128;-30;-126;28,-128;-30;-126;28,0.0000,4.801,6.815,0,0,YZ:3 S=-128;-30;-126;28
39,go_56eab10e_nohash_0,no,no,1,unknown,0,-128;-122;-128;122,-128;-122;-128;122,0.0000,3.141,8.437,0,0,YZ:3 S=-128;-122;-128;122
40,go_d0faf7e4_nohash_3,unknown,unknown,1,unknown,1,-128;45;-127;-45,-128;45;-127;-45,0.0000,3.135,8.160,0,0,YZ:1 S=-128;45;-127;-45
41,no_dce05676_nohash_0,no,no,1,no,1,-128;-126;-128;126,-128;-126;-128;126,0.0000,3.110,8.433,0,0,YZ:3 S=-128;-126;-128;126
42,go_bb6d4301_nohash_3,no,no,1,unknown,0,-128;-73;-128;72,-128;-73;-128;72,0.0000,3.059,8.322,0,0,YZ:3 S=-128;-73;-128;72
43,no_1dc86f91_nohash_3,no,no,1,no,1,-128;-108;-126;106,-128;-108;-126;106,0.0000,3.125,8.165,0,0,YZ:3 S=-128;-108;-126;106
44,go_eeaf97c3_nohash_3,no,no,1,unknown,0,-128;-13;-125;10,-128;-13;-125;10,0.0000,3.067,8.645,0,0,YZ:3 S=-128;-13;-125;10
45,yes_1b18600d_nohash_1,yes,yes,1,yes,1,-70;-80;-7;-100,-70;-80;-7;-100,0.0000,3.126,8.303,0,0,YZ:2 S=-70;-80;-7;-100
46,yes_3e31dffe_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.133,8.437,0,0,YZ:2 S=-128;-128;127;-128
47,yes_2296b1af_nohash_2,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,2.995,8.410,0,0,YZ:2 S=-128;-128;127;-128
48,yes_de3fe344_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.142,8.441,0,0,YZ:2 S=-128;-128;127;-128
49,go_e71a9381_nohash_2,no,no,1,unknown,0,-128;-96;-128;95,-128;-96;-128;95,0.0000,3.178,8.151,0,0,YZ:3 S=-128;-96;-128;95
50,no_5f1253e9_nohash_0,no,no,1,no,1,-128;-106;-115;93,-128;-106;-115;93,0.0000,3.010,8.366,0,0,YZ:3 S=-128;-106;-115;93
51,no_6c0f6493_nohash_0,no,no,1,no,1,-128;-123;-128;123,-128;-123;-128;123,0.0000,3.065,8.536,0,0,YZ:3 S=-128;-123;-128;123
52,no_773e26f7_nohash_4,no,no,1,no,1,-128;-118;-128;118,-128;-118;-128;118,0.0000,3.054,8.428,0,0,YZ:3 S=-128;-118;-128;118
53,go_01bcfc0c_nohash_0,no,no,1,unknown,0,-128;-87;-128;87,-128;-87;-128;87,0.0000,3.083,8.280,0,0,YZ:3 S=-128;-87;-128;87
54,no_c5a1e46c_nohash_0,no,no,1,no,1,-128;-110;-127;109,-128;-110;-127;109,0.0000,3.165,8.436,0,0,YZ:3 S=-128;-110;-127;109
55,yes_f2e59fea_nohash_2,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.108,8.251,0,0,YZ:2 S=-128;-128;127;-128
56,go_954f190f_nohash_0,no,no,1,unknown,0,-121;-50;-121;35,-121;-50;-121;35,0.0000,3.026,8.313,0,0,YZ:3 S=-121;-50;-121;35
57,go_3659fc1c_nohash_0,no,no,1,unknown,0,-66;-66;-95;-29,-66;-66;-95;-29,0.0000,3.152,8.464,0,0,YZ:3 S=-66;-66;-95;-29
58,go_0cb74144_nohash_1,no,no,1,unknown,0,-128;-110;-125;107,-128;-110;-125;107,0.0000,3.052,8.366,0,0,YZ:3 S=-128;-110;-125;107
59,go_1942abd7_nohash_0,unknown,unknown,1,unknown,1,-128;110;-127;-111,-128;110;-127;-111,0.0000,3.007,8.541,0,0,YZ:1 S=-128;110;-127;-111
60,go_b69002d4_nohash_1,no,no,1,unknown,0,-128;-90;-128;90,-128;-90;-128;90,0.0000,4.782,6.778,0,0,YZ:3 S=-128;-90;-128;90
61,go_28e47b1a_nohash_1,unknown,unknown,1,unknown,1,-128;80;-128;-80,-128;80;-128;-80,0.0000,3.021,8.358,0,0,YZ:1 S=-128;80;-128;-80
62,_background_noise__white_noise,silence,silence,1,silence,1,122;-127;-125;-126,122;-127;-125;-126,0.0000,3.096,8.522,0,0,YZ:0 S=122;-127;-125;-126
63,no_a1cff772_nohash_1,no,no,1,no,1,-128;-127;-128;127,-128;-127;-128;127,0.0000,3.168,8.362,0,0,YZ:3 S=-128;-127;-128;127
64,no_01648c51_nohash_0,no,no,1,no,1,-128;-126;-128;126,-128;-126;-128;126,0.0000,3.012,8.407,0,0,YZ:3 S=-128;-126;-128;126
65,yes_a9ca1818_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.021,8.587,0,0,YZ:2 S=-128;-128;127;-128
66,no_39833acb_nohash_2,unknown,unknown,1,no,0,-128;38;-126;-41,-128;38;-126;-41,0.0000,3.113,8.305,0,0,YZ:1 S=-128;38;-126;-41
67,go_ee1d8d49_nohash_3,unknown,unknown,1,unknown,1,-128;22;-126;-24,-128;22;-126;-24,0.0000,4.831,6.800,0,0,YZ:1 S=-128;22;-126;-24
68,no_c39703ec_nohash_1,no,no,1,no,1,-126;-122;-107;99,-126;-122;-107;99,0.0000,3.185,8.285,0,0,YZ:3 S=-126;-122;-107;99
69,yes_db72a474_nohash_0,yes,yes,1,yes,1,-128;-127;127;-128,-128;-127;127;-128,0.0000,4.499,6.738,0,0,YZ:2 S=-128;-127;127;-128
70,go_27c24504_nohash_3,no,no,1,unknown,0,-128;-96;-124;92,-128;-96;-124;92,0.0000,4.660,6.802,0,0,YZ:3 S=-128;-96;-124;92
71,no_0132a06d_nohash_4,no,no,1,no,1,-128;-80;-128;80,-128;-80;-128;80,0.0000,3.062,8.180,0,0,YZ:3 S=-128;-80;-128;80
72,go_173ae793_nohash_1,no,no,1,unknown,0,-128;-110;-128;110,-128;-110;-128;110,0.0000,2.998,8.480,0,0,YZ:3 S=-128;-110;-128;110
73,go_c1d39ce8_nohash_8,no,no,1,unknown,0,-128;-118;-112;102,-128;-118;-112;102,0.0000,4.733,6.764,0,0,YZ:3 S=-128;-118;-112;102
74,no_37dca74f_nohash_0,no,no,1,no,1,-128;-113;-127;112,-128;-113;-127;112,0.0000,4.709,6.789,0,0,YZ:3 S=-128;-113;-127;112
75,yes_51f7a034_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,4.424,6.783,0,0,YZ:2 S=-128;-128;127;-128
76,go_d394ef8e_nohash_1,unknown,unknown,1,unknown,1,-128;44;-127;-45,-128;44;-127;-45,0.0000,2.962,8.433,0,0,YZ:1 S=-128;44;-127;-45
77,go_fb8c31a9_nohash_1,no,no,1,unknown,0,-128;-114;-124;110,-128;-114;-124;110,0.0000,3.058,8.589,0,0,YZ:3 S=-128;-114;-124;110
78,no_538e1856_nohash_0,no,no,1,no,1,-128;-126;-128;126,-128;-126;-128;126,0.0000,3.070,8.520,0,0,YZ:3 S=-128;-126;-128;126
79,go_2da58b32_nohash_3,no,no,1,unknown,0,-128;-125;-127;124,-128;-125;-127;124,0.0000,3.112,8.373,0,0,YZ:3 S=-128;-125;-127;124
80,yes_2fcb6397_nohash_2,yes,yes,1,yes,1,-128;-128;110;-110,-128;-128;110;-110,0.0000,3.087,8.432,0,0,YZ:2 S=-128;-128;110;-110
81,no_a97017df_nohash_1,no,no,1,no,1,-128;-124;-128;124,-128;-124;-128;124,0.0000,3.127,8.520,0,0,YZ:3 S=-128;-124;-128;124
82,go_6565a81d_nohash_3,no,no,1,unknown,0,-128;-80;-128;80,-128;-80;-128;80,0.0000,3.160,8.321,0,0,YZ:3 S=-128;-80;-128;80
83,yes_41285056_nohash_2,yes,yes,1,yes,1,-128;-126;122;-124,-128;-126;122;-124,0.0000,3.197,8.407,0,0,YZ:2 S=-128;-126;122;-124
84,go_eaa83485_nohash_4,no,no,1,unknown,0,-128;-108;-128;108,-128;-108;-128;108,0.0000,3.136,8.142,0,0,YZ:3 S=-128;-108;-128;108
85,no_c33682f0_nohash_0,no,no,1,no,1,-128;-120;-128;120,-128;-120;-128;120,0.0000,3.066,8.443,0,0,YZ:3 S=-128;-120;-128;120
86,yes_52162b51_nohash_2,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.218,8.268,0,0,YZ:2 S=-128;-128;127;-128
87,yes_9b8a7439_nohash_4,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.051,8.245,0,0,YZ:2 S=-128;-128;127;-128
88,yes_c2dccf38_nohash_4,yes,yes,1,yes,1,-128;-125;124;-126,-128;-125;124;-126,0.0000,3.242,8.324,0,0,YZ:2 S=-128;-125;124;-126
89,yes_cfbedff9_nohash_4,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.315,8.205,0,0,YZ:2 S=-128;-128;127;-128
90,yes_e7bcee8a_nohash_4,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.072,8.209,0,0,YZ:2 S=-128;-128;127;-128
91,yes_72242187_nohash_0,yes,yes,1,yes,1,-128;-127;119;-120,-128;-127;119;-120,0.0000,3.067,8.360,0,0,YZ:2 S=-128;-127;119;-120
92,no_6794a793_nohash_0,no,no,1,no,1,-128;-78;-118;68,-128;-78;-118;68,0.0000,2.990,8.512,0,0,YZ:3 S=-128;-78;-118;68
93,yes_35d1b6ee_nohash_2,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.116,8.552,0,0,YZ:2 S=-128;-128;127;-128
94,go_617de221_nohash_1,unknown,unknown,1,unknown,1,-128;22;-126;-24,-128;22;-126;-24,0.0000,3.017,8.518,0,0,YZ:1 S=-128;22;-126;-24
95,no_3cc595de_nohash_0,no,no,1,no,1,-128;-107;-65;44,-128;-107;-65;44,0.0000,3.058,8.311,0,0,YZ:3 S=-128;-107;-65;44
96,go_890cc926_nohash_2,no,no,1,unknown,0,-128;-121;-124;117,-128;-121;-124;117,0.0000,3.050,8.386,0,0,YZ:3 S=-128;-121;-124;117
97,go_f2e59fea_nohash_3,unknown,unknown,1,unknown,1,-128;103;-126;-105,-128;103;-126;-105,0.0000,3.130,8.370,0,0,YZ:1 S=-128;103;-126;-105
98,no_a4ca3afe_nohash_0,no,no,1,no,1,-128;-127;-128;127,-128;-127;-128;127,0.0000,3.105,8.283,0,0,YZ:3 S=-128;-127;-128;127
99,_background_noise__pink_noise,silence,silence,1,silence,1,107;-120;-125;-118,107;-120;-125;-118,0.0000,3.088,8.439,0,0,YZ:0 S=107;-120;-125;-118
100,yes_b25b6065_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.148,8.298,0,0,YZ:2 S=-128;-128;127;-128
101,no_b59fa113_nohash_1,yes,yes,1,no,0,-128;-103;63;-88,-128;-103;63;-88,0.0000,3.115,8.328,0,0,YZ:2 S=-128;-103;63;-88
102,yes_611d2b50_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,4.506,6.844,0,0,YZ:2 S=-128;-128;127;-128
103,no_3a3ee7ed_nohash_1,no,no,1,no,1,-128;-109;-118;99,-128;-109;-118;99,0.0000,3.134,8.376,0,0,YZ:3 S=-128;-109;-118;99
104,go_96d8bb6f_nohash_3,unknown,unknown,1,unknown,1,-128;29;-128;-29,-128;29;-128;-29,0.0000,2.938,8.551,0,0,YZ:1 S=-128;29;-128;-29
105,yes_879a2b38_nohash_0,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.009,8.575,0,0,YZ:2 S=-128;-128;127;-128
106,no_27c24504_nohash_2,no,no,1,no,1,-128;-113;-127;112,-128;-113;-127;112,0.0000,2.895,8.684,0,0,YZ:3 S=-128;-113;-127;112
107,no_06a79a03_nohash_0,no,no,1,no,1,-128;-111;-128;111,-128;-111;-128;111,0.0000,3.170,8.409,0,0,YZ:3 S=-128;-111;-128;111
108,yes_0717b9f6_nohash_0,yes,yes,1,yes,1,-128;-124;122;-126,-128;-124;122;-126,0.0000,2.993,8.420,0,0,YZ:2 S=-128;-124;122;-126
109,yes_363c6bad_nohash_4,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.052,8.391,0,0,YZ:2 S=-128;-128;127;-128
110,no_94d370bf_nohash_1,no,no,1,no,1,-128;-124;-127;123,-128;-124;-127;123,0.0000,3.041,8.525,0,0,YZ:3 S=-128;-124;-127;123
111,go_3589bc72_nohash_4,unknown,unknown,1,unknown,1,-128;99;-127;-100,-128;99;-127;-100,0.0000,3.020,8.413,0,0,YZ:1 S=-128;99;-127;-100
112,go_1ed0b13d_nohash_0,no,no,1,unknown,0,-128;-80;-128;80,-128;-80;-128;80,0.0000,2.999,8.530,0,0,YZ:3 S=-128;-80;-128;80
113,yes_5f8097e1_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.035,8.295,0,0,YZ:2 S=-128;-128;127;-128
114,yes_7fb8d703_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.030,8.441,0,0,YZ:2 S=-128;-128;127;-128
115,go_bdd22e4d_nohash_4,no,no,1,unknown,0,-127;-103;-125;99,-127;-103;-125;99,0.0000,3.010,8.504,0,0,YZ:3 S=-127;-103;-125;99
116,no_54b6d355_nohash_0,no,no,1,no,1,-128;-95;-128;95,-128;-95;-128;95,0.0000,2.944,8.411,0,0,YZ:3 S=-128;-95;-128;95
117,no_a4baac4e_nohash_2,no,no,1,no,1,-128;-125;-128;125,-128;-125;-128;125,0.0000,3.011,8.477,0,0,YZ:3 S=-128;-125;-128;125
118,go_3bdf05d3_nohash_0,no,no,1,unknown,0,-128;-77;-127;76,-128;-77;-127;76,0.0000,3.042,8.270,0,0,YZ:3 S=-128;-77;-127;76
119,yes_0d82fd99_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,2.970,8.563,0,0,YZ:2 S=-128;-128;127;-128
120,yes_b414c653_nohash_4,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,3.007,8.418,0,0,YZ:2 S=-128;-128;127;-128
121,yes_1496195a_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,2.995,8.410,0,0,YZ:2 S=-128;-128;127;-128
122,go_322d17d3_nohash_0,no,no,1,unknown,0,-128;-111;-128;111,-128;-111;-128;111,0.0000,2.988,8.436,0,0,YZ:3 S=-128;-111;-128;111
123,no_18d120ae_nohash_0,no,no,1,no,1,-128;-94;-118;84,-128;-94;-118;84,0.0000,2.994,8.510,0,0,YZ:3 S=-128;-94;-118;84
124,yes_58df33b5_nohash_1,yes,yes,1,yes,1,-128;-127;126;-128,-128;-127;126;-128,0.0000,3.009,8.437,0,0,YZ:2 S=-128;-127;126;-128
125,yes_72aa7259_nohash_0,yes,yes,1,yes,1,-128;-122;116;-122,-128;-122;116;-122,0.0000,3.076,8.379,0,0,YZ:2 S=-128;-122;116;-122
126,_background_noise__running_tap,silence,silence,1,silence,1,121;-125;-125;-126,121;-125;-125;-126,0.0000,3.058,8.308,0,0,YZ:0 S=121;-125;-125;-126
127,no_29229c21_nohash_3,no,no,1,no,1,-127;-101;-126;98,-127;-101;-126;98,0.0000,2.976,8.593,0,0,YZ:3 S=-127;-101;-126;98
128,go_274c008f_nohash_0,unknown,unknown,1,unknown,1,-126;-2;-126;-2,-126;-2;-126;-2,0.0000,2.848,8.454,0,0,YZ:1 S=-126;-2;-126;-2
129,no_712e4d58_nohash_0,no,no,1,no,1,-128;-128;-128;127,-128;-128;-128;127,0.0000,3.072,8.536,0,0,YZ:3 S=-128;-128;-128;127
130,go_1365dd89_nohash_0,no,no,1,unknown,0,-128;-87;-127;86,-128;-87;-127;86,0.0000,2.928,8.487,0,0,YZ:3 S=-128;-87;-127;86
131,no_b65f6015_nohash_0,no,no,1,no,1,-128;-125;-128;125,-128;-125;-128;125,0.0000,2.939,8.613,0,0,YZ:3 S=-128;-125;-128;125
132,yes_e91d173e_nohash_1,yes,yes,1,yes,1,-128;-125;124;-128,-128;-125;124;-128,0.0000,2.932,8.573,0,0,YZ:2 S=-128;-125;124;-128
133,no_499be02e_nohash_4,no,no,1,no,1,-128;-114;-114;99,-128;-114;-114;99,0.0000,3.058,8.480,0,0,YZ:3 S=-128;-114;-114;99
134,no_bde0f20a_nohash_0,no,no,1,no,1,-128;-126;-128;126,-128;-126;-128;126,0.0000,2.956,8.613,0,0,YZ:3 S=-128;-126;-128;126
135,go_e6be0830_nohash_4,no,no,1,unknown,0,-128;-68;-128;68,-128;-68;-128;68,0.0000,3.019,8.606,0,0,YZ:3 S=-128;-68;-128;68
136,go_0e5193e6_nohash_0,unknown,unknown,1,unknown,1,-126;32;-127;-36,-126;32;-127;-36,0.0000,4.509,6.806,0,0,YZ:1 S=-126;32;-127;-36
137,_background_noise__exercise_bike,silence,silence,1,silence,1,80;-107;-126;-103,80;-107;-126;-103,0.0000,3.074,8.335,0,0,YZ:0 S=80;-107;-126;-103
138,yes_73f20b00_nohash_3,yes,yes,1,yes,1,-128;-126;125;-128,-128;-126;125;-128,0.0000,4.644,6.798,0,0,YZ:2 S=-128;-126;125;-128
139,_background_noise__dude_miaowing,silence,silence,1,silence,1,116;-121;-124;-127,116;-121;-124;-127,0.0000,3.083,8.389,0,0,YZ:0 S=116;-121;-124;-127
140,go_5677ec77_nohash_0,no,no,1,unknown,0,-128;-118;-127;118,-128;-118;-127;118,0.0000,3.100,8.227,0,0,YZ:3 S=-128;-118;-127;118
141,go_24befdb3_nohash_3,no,no,1,unknown,0,-128;-100;-128;100,-128;-100;-128;100,0.0000,4.654,6.811,0,0,YZ:3 S=-128;-100;-128;100
142,go_b0ae6326_nohash_2,no,no,1,unknown,0,-128;-121;-128;121,-128;-121;-128;121,0.0000,2.966,8.413,0,0,YZ:3 S=-128;-121;-128;121
143,go_31270cb2_nohash_0,no,no,1,unknown,0,-128;-95;-128;95,-128;-95;-128;95,0.0000,2.934,8.608,0,0,YZ:3 S=-128;-95;-128;95
144,yes_8d9cc260_nohash_0,yes,yes,1,yes,1,-128;-127;126;-128,-128;-127;126;-128,0.0000,2.962,8.602,0,0,YZ:2 S=-128;-127;126;-128
145,go_617de221_nohash_4,no,no,1,unknown,0,-128;-60;-128;60,-128;-60;-128;60,0.0000,2.810,8.604,0,0,YZ:3 S=-128;-60;-128;60
146,yes_cd85758f_nohash_4,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,4.758,6.763,0,0,YZ:2 S=-128;-128;127;-128
147,no_b176f8e9_nohash_0,unknown,unknown,1,no,0,-127;43;-101;-71,-127;43;-101;-71,0.0000,2.930,8.528,0,0,YZ:1 S=-127;43;-101;-71
148,go_8931f494_nohash_1,no,no,1,unknown,0,-128;-45;-127;45,-128;-45;-127;45,0.0000,2.919,8.638,0,0,YZ:3 S=-128;-45;-127;45
149,go_4c3cddb8_nohash_4,no,no,1,unknown,0,-128;-119;-128;118,-128;-119;-128;118,0.0000,3.054,8.348,0,0,YZ:3 S=-128;-119;-128;118
150,no_8012c69d_nohash_1,no,no,1,no,1,-128;-119;-128;119,-128;-119;-128;119,0.0000,2.950,8.609,0,0,YZ:3 S=-128;-119;-128;119
151,yes_bfd26d6b_nohash_4,yes,yes,1,yes,1,-128;-126;126;-128,-128;-126;126;-128,0.0000,2.918,8.505,0,0,YZ:2 S=-128;-126;126;-128
152,go_7f581e94_nohash_0,unknown,unknown,1,unknown,1,-128;40;-128;-40,-128;40;-128;-40,0.0000,2.820,8.576,0,0,YZ:1 S=-128;40;-128;-40
153,yes_a9ca1818_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,2.932,8.701,0,0,YZ:2 S=-128;-128;127;-128
154,no_7211390b_nohash_3,no,no,1,no,1,-128;-87;-128;87,-128;-87;-128;87,0.0000,2.947,8.541,0,0,YZ:3 S=-128;-87;-128;87
155,yes_bdd22e4d_nohash_3,yes,yes,1,yes,1,-128;-128;127;-128,-128;-128;127;-128,0.0000,2.978,8.461,0,0,YZ:2 S=-128;-128;127;-128
